medal_date,medal_type,medal_code,name,gender,country,team,discipline,event
2024-08-10,Bronze Medal,3,DOBRIC Ognjen,Male,Serbia,Serbia,Basketball,Men
2024-08-10,Bronze Medal,3,JOKIC Nikola,Male,Serbia,Serbia,Basketball,Men
2024-08-10,Bronze Medal,3,MICIC Vasilije,Male,Serbia,Serbia,Basketball,Men
2024-08-10,Bronze Medal,3,GUDURIC Marko,Male,Serbia,Serbia,Basketball,Men
2024-08-10,Bronze Medal,3,DAVIDOVAC Dejan,Male,Serbia,Serbia,Basketball,Men
2024-08-10,Bronze Medal,3,AVRAMOVIC Aleksa,Male,Serbia,Serbia,Basketball,Men
2024-08-10,Bronze Medal,3,MILUTINOV Nikola,Male,Serbia,Serbia,Basketball,Men
2024-08-10,Gold Medal,1,AHMAN David,Male,Sweden,Ahman/Hellvig,Beach Volleyball,Men
2024-08-10,Gold Medal,1,HELLVIG Jonatan,Male,Sweden,Ahman/Hellvig,Beach Volleyball,Men
2024-08-10,Silver Medal,2,EHLERS Nils,Male,Germany,Ehlers/Wickler,Beach Volleyball,Men
2024-08-10,Silver Medal,2,WICKLER Clemens,Male,Germany,Ehlers/Wickler,Beach Volleyball,Men
2024-08-10,Bronze Medal,3,MOL Anders Berntsen,Male,Norway,Mol/Sorum,Beach Volleyball,Men
2024-08-10,Bronze Medal,3,SOERUM Christian Sandlie,Male,Norway,Mol/Sorum,Beach Volleyball,Men
2024-08-10,Gold Medal,1,LEITAO Iuri,Male,Portugal,Portugal,Cycling Track,Men's Madison
2024-08-10,Gold Medal,1,OLIVEIRA Rui,Male,Portugal,Portugal,Cycling Track,Men's Madison
2024-08-10,Silver Medal,2,CONSONNI Simone,Male,Italy,Italy,Cycling Track,Men's Madison
2024-08-10,Silver Medal,2,VIVIANI Elia,Male,Italy,Italy,Cycling Track,Men's Madison
2024-08-10,Bronze Medal,3,LARSEN Niklas,Male,Denmark,Denmark,Cycling Track,Men's Madison
2024-08-10,Bronze Medal,3,MOERKOEV Michael,Male,Denmark,Denmark,Cycling Track,Men's Madison
2024-08-10,Gold Medal,1,NAEHER Alyssa,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,FOX Emily,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,ALBERT Korbin,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,GIRMA Naomi,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,RODMAN Trinity,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,KRUEGER Casey,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,DUNN Crystal,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,WILLIAMS Lynn,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,SWANSON Mallory,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,HORAN Lindsey,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,SMITH Sophia,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,DAVIDSON Tierna,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,NIGHSWONGER Jenna,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,SONNETT Emily,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,SHAW Jaedyn,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,LAVELLE Rose,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,COFFEY Samantha,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,MURPHY Casey,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,BETHUNE Croix,Female,United States,United States of America,Football,Women
2024-08-10,Gold Medal,1,SAMS Emily,Female,United States,United States of America,Football,Women
2024-08-10,Silver Medal,2,LORENA,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,ANTONIA,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,TARCIANE,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,RAFAELLE,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,DUDA SAMPAIO,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,TAMIRES,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,KEROLIN,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,VITORIA YAYA,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,ADRIANA,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,MARTA,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,JHENIFFER,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,TAINA,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,YASMIM,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,LUDMILA,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,THAIS,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,GABI NUNES,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,ANA VITORIA,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,GABI PORTILHO,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,PRISCILA,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,ANGELINA,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,LAUREN,Female,Brazil,Brazil,Football,Women
2024-08-10,Silver Medal,2,LUCIANA,Female,Brazil,Brazil,Football,Women
2024-08-10,Gold Medal,1,KRISTIANSEN Veronica,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,AARDAHL Maren,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,SKOGRAND Stine,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,MOERK Nora,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,OFTEDAL Stine Bredal,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,SOLBERG-OESTHASSEL Silje,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,BRATTSET DALE Kari,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,BREISTOEL Kristine,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,INGSTAD Vilde,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,LUNDE Katrine,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,JACOBSEN Marit,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,HERREM Camilla,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,SOLBERG-ISAKSEN Sanna,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,REISTAD Henny,Female,Norway,Norway,Handball,Women
2024-08-10,Gold Medal,1,RUSHFELDT DEILA Thale,Female,Norway,Norway,Handball,Women
2024-08-10,Silver Medal,2,GLAUSER Laura,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,NOCANDY Meline,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,TOUBLANC Alicia,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,VALENTINI Chloe,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,LASSOURCE Coralie,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,ZAADI DEUNA Grace,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,DARLEUX MINGAM Cleopatre,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,FLIPPES Laura,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,KANOR Orlane,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,HORACEK Tamara,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,FOPPA Pauletta,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,NZE MINKO Estelle,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,ONDONO Onacia,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,GRANIER Lucie,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,BOUKTIT Sarah,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,GRANDVEAU Lena,Female,France,France,Handball,Women
2024-08-10,Silver Medal,2,SAKO Hatadou,Female,France,France,Handball,Women
2024-08-10,Bronze Medal,3,TOFT Sandra,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,AABERG IVERSEN Sarah,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,ELVER Helena,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,HANSEN Anne Mette,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,HEINDAHL Kathrine,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,HAUGSTED Line,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,REINHARDT Althea,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,TRANBORG Mette,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,JOERGENSEN Kristina,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,OESTERGAARD Trine,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,VINTER BURGAARD Louise,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,HOEJLUND Mie,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,FRIIS Emma,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,IVERSEN Rikke,Female,Denmark,Denmark,Handball,Women
2024-08-10,Bronze Medal,3,MOELLER Michala,Female,Denmark,Denmark,Handball,Women
2024-08-10,Gold Medal,1,CHEN Meng,Female,China,People's Republic of China,Table Tennis,Women's Team
2024-08-10,Gold Medal,1,SUN Yingsha,Female,China,People's Republic of China,Table Tennis,Women's Team
2024-08-10,Gold Medal,1,WANG Manyu,Female,China,People's Republic of China,Table Tennis,Women's Team
2024-08-10,Silver Medal,2,HAYATA Hina,Female,Japan,Japan,Table Tennis,Women's Team
2024-08-10,Silver Medal,2,HARIMOTO Miwa,Female,Japan,Japan,Table Tennis,Women's Team
2024-08-10,Silver Medal,2,HIRANO Miu,Female,Japan,Japan,Table Tennis,Women's Team
2024-08-10,Bronze Medal,3,SHIN Yubin,Female,Korea,Republic of Korea,Table Tennis,Women's Team
2024-08-10,Bronze Medal,3,JEON Jihee,Female,Korea,Republic of Korea,Table Tennis,Women's Team
2024-08-10,Bronze Medal,3,LEE Eunhye,Female,Korea,Republic of Korea,Table Tennis,Women's Team
2024-08-10,Gold Medal,1,GREBENNIKOV Jenia,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,CHINENYEZE Barthelemy,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,JOUFFROY Quentin,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,le GOFF Nicolas,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,FAURE Theo,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,PATRY Jean,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,BRIZARD Antoine,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,TONIUTTI Benjamin,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,CLEVENOT Trevor,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,LOUATI Yacine,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,NGAPETH Earvin,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,TILLIE Kevin,Male,France,France,Volleyball,Men
2024-08-10,Gold Medal,1,CARLE Timothee,Male,France,France,Volleyball,Men
2024-08-10,Silver Medal,2,KACZMAREK Lukasz,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,KUREK Bartosz,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,LEON VENERO Wilfredo,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,SLIWKA Aleksander,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,LOMACZ Grzegorz,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,KOCHANOWSKI Jakub,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,SEMENIUK Kamil,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,ZATORSKI Pawel,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,JANUSZ Marcin,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,BIENIEK Mateusz,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,FORNAL Tomasz,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,HUBER Norbert,Male,Poland,Poland,Volleyball,Men
2024-08-10,Silver Medal,2,BOLADZ Bartlomiej,Male,Poland,Poland,Volleyball,Men
2024-08-10,Bronze Medal,3,DUARTE ALECRIM Diana,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,ALEXANDRE COSTA NUNES Nyeme Victor,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,SILVA CARNEIRO Macris Fernanda,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,DAHER de MENEZES Thaisa,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,MONTIBELLER Rosamaria,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,RATZKE Roberta Silva,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,BRAGA GUIMARAES Gabriela,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,MENEZES OLIVEIRA de SOUZA Ana Cris,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,da SILVA Ana Carolina,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,BERGMANN Julia Isabelle,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,LEMES SANTOS Tainara,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,GERALDO TEIXEIRA Lorenne,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Bronze Medal,3,ARAUJO Natalia,Female,Brazil,Brazil,Volleyball,Women
2024-08-10,Gold Medal,1,ESTER RAMOS Laura,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,PIRALKOVA COELLO Isabel,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,ESPAR LLAQUET Anni,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,ORTIZ Bea,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,PEREZ VIVAS Nona,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,CRESPI BARRIGA Paula,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,RUIZ BARRIL Elena,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,PENA Pili,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,FORCA ARIZA Judith,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,CAMUS Paula,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,GARCIA GODOY Maica,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,LEITON ARRONES Paula,Female,Spain,Spain,Water Polo,Women
2024-08-10,Gold Medal,1,TERRE Martina,Female,Spain,Spain,Water Polo,Women
2024-08-10,Silver Medal,2,PALM Gabriella,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,GOFERS Keesja,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,ARMIT Elle,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,HALLIGAN Bronte,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,GREEN Sienna,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,ANDREWS Abby,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,ANDREWS Charlize,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,HEARN Sienna,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,ARANCINI Zoe,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,WILLIAMS Alice,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,KEARNS Tilly,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,JACKOVICH Danijela,Female,Australia,Australia,Water Polo,Women
2024-08-10,Silver Medal,2,LONGMAN Genevieve,Female,Australia,Australia,Water Polo,Women
2024-08-10,Bronze Medal,3,AARTS Laura,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,WOLVES Iris,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,SLEEKING Brigitte,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,van der SLOOT Sabrina,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,KEUNING Maartje,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,van de KRAATS Simone,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,ROGGE Bente,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,SEVENICH Vivian,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,JOUSTRA Kittylynn,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,ROGGE Lieke,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,MOOLHUIJZEN Lola,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,TEN BROEK Nina,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-10,Bronze Medal,3,BUIS Sarah,Female,Netherlands,Netherlands,Water Polo,Women
2024-08-11,Gold Medal,1,LOYD Jewell,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,PLUM Kelsey,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,IONESCU Sabrina,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,COPPER Kahleah,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,GRAY Chelsea,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,WILSON A'ja,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,STEWART Breanna,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,COLLIER Napheesa,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,TAURASI Diana,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,YOUNG Jackie,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,THOMAS Alyssa,Female,United States,United States of America,Basketball,Women
2024-08-11,Gold Medal,1,GRINER Brittney,Female,United States,United States of America,Basketball,Women
2024-08-11,Silver Medal,2,FAUTHOUX Marine,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,CHERY Alexia,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,MICHEL BOURY Sarah,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,AYAYI Valeriane,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,RUPERT Iliana,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,SALAUN Janelle,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,MALONGA Dominique,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,WILLIAMS Gabby,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,BADIANE Marieme,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,JOHANNES Marine,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,LACAN Leila,Female,France,France,Basketball,Women
2024-08-11,Silver Medal,2,BERNIES Romane,Female,France,France,Basketball,Women
2024-08-11,Bronze Medal,3,MELBOURNE Jade,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,WALLACE Kristy,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,TALBOT Steph,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,MADGEN Tess,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,SMITH Alanna,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,MAGBEGOR Ezi,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,TOLO Marianna,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,GEORGE Cayla,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,ATWELL Amy,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,BORLASE Isobel,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,JACKSON Lauren,Female,Australia,Australia,Basketball,Women
2024-08-11,Bronze Medal,3,WHITCOMB Sami,Female,Australia,Australia,Basketball,Women
2024-08-11,Gold Medal,1,JACOBSEN Niklas Landin,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,KIRKELOEKKE Niclas,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,JACOBSEN Magnus Landin,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,JAKOBSEN Emil,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,LAUGE Rasmus,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,NIELSEN Emil,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,SAUGSTRUP Magnus,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,LINDBERG Hans,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,GIDSEL Mathias,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,MOELLGAARD Henrik,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,HANSEN Mikkel,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,JOERGENSEN Lukas,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,ANDERSSON Lasse,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,HALD Simon,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,ARNOLDSEN Thomas,Male,Denmark,Denmark,Handball,Men
2024-08-11,Gold Medal,1,PYTLICK Simon,Male,Denmark,Denmark,Handball,Men
